"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre","profit_ratio","decade","distributor_top7","md","month_day"
"245",2001-07-18,"Jurassic Park III",9.3e+07,181166115,365900000,"Universal","PG-13","Action",3.93440860215054,2000,"Universal",199,"Jul-18"
"246",2011-08-05,"Rise of the Planet of the Apes",9.3e+07,176760185,482860185,"20th Century Fox","PG-13","Adventure",5.192045,2010,"20th Century Fox",217,"Aug-5"
"247",2008-02-14,"The Spiderwick Chronicles",92500000,71195053,162839667,"Paramount Pictures","PG","Adventure",1.76042883243243,2000,"Paramount Pictures",45,"Feb-14"
"248",2004-11-05,"The Incredibles",9.2e+07,261441092,614726752,"Walt Disney","PG","Adventure",6.68181252173913,2000,"Walt Disney",310,"Nov-5"
"249",2013-02-14,"A Good Day to Die Hard",9.2e+07,67349198,304249198,"20th Century Fox","R","Action",3.3070565,2010,"20th Century Fox",45,"Feb-14"
"250",1995-12-22,"Cutthroat Island",9.2e+07,10017322,18517322,"MGM","PG-13","Adventure",0.201275239130435,1990,"Other",356,"Dec-22"
"251",2013-12-25,"The Secret Life of Walter Mitty",9.1e+07,58236838,187861183,"20th Century Fox","PG","Adventure",2.0644086043956,2010,"20th Century Fox",359,"Dec-25"
"252",2017-12-20,"Jumanji: Welcome to the Jungle",9e+07,404508916,961758540,"Sony Pictures","PG-13","Adventure",10.686206,2010,"Sony Pictures",354,"Dec-20"
"253",1997-07-01,"Men in Black",9e+07,250690539,587790539,"Sony Pictures","PG-13","Adventure",6.53100598888889,1990,"Sony Pictures",182,"Jul-1"
"254",1999-11-19,"Toy Story 2",9e+07,245852179,511358276,"Walt Disney","G","Adventure",5.68175862222222,1990,"Walt Disney",323,"Nov-19"
"255",2001-08-03,"Rush Hour 2",9e+07,226164286,347425832,"New Line","PG-13","Action",3.86028702222222,2000,"Other",215,"Aug-3"
"256",2009-12-25,"Sherlock Holmes",9e+07,209028679,498438212,"Warner Bros.","PG-13","Adventure",5.53820235555556,2000,"Warner Bros.",359,"Dec-25"
"257",2009-07-01,"Ice Age: Dawn of the Dinosaurs",9e+07,196573705,859701857,"20th Century Fox","PG","Adventure",9.55224285555555,2000,"20th Century Fox",182,"Jul-1"
"258",2011-04-15,"Rio",9e+07,143619809,487519809,"20th Century Fox","G","Adventure",5.41688676666667,2010,"20th Century Fox",105,"Apr-15"
"259",2006-10-06,"The Departed",9e+07,132384315,289660619,"Warner Bros.","R","Drama",3.21845132222222,2000,"Warner Bros.",279,"Oct-6"
"260",2000-11-03,"Charlie's Angels",9e+07,125305545,259736090,"Sony Pictures","PG-13","Action",2.88595655555556,2000,"Sony Pictures",308,"Nov-3"
"261",1998-06-19,"Mulan",9e+07,120620254,303500000,"Walt Disney","G","Adventure",3.37222222222222,1990,"Walt Disney",170,"Jun-19"
"262",2008-08-13,"Tropic Thunder",9e+07,110515313,191145256,"Paramount Pictures","R","Comedy",2.12383617777778,2000,"Paramount Pictures",226,"Aug-13"
"263",1997-07-11,"Contact",9e+07,100920329,165900000,"Warner Bros.","PG","Drama",1.84333333333333,1990,"Warner Bros.",192,"Jul-11"
"264",2008-06-06,"You Don't Mess With the Zohan",9e+07,100018837,202910991,"Sony Pictures","PG-13","Comedy",2.25456656666667,2000,"Sony Pictures",158,"Jun-6"
"265",1995-05-19,"Die Hard: With a Vengeance",9e+07,100012499,366101666,"20th Century Fox","R","Action",4.06779628888889,1990,"20th Century Fox",139,"May-19"
"266",2001-06-08,"Atlantis: The Lost Empire",9e+07,84052762,186049020,"Walt Disney","PG","Adventure",2.06721133333333,2000,"Walt Disney",159,"Jun-8"
"267",2015-07-24,"Pixels",9e+07,78765986,244041804,"Sony Pictures","PG-13","Adventure",2.7115756,2010,"Sony Pictures",205,"Jul-24"
"268",2001-06-29,"Artificial Intelligence: AI",9e+07,78616689,235900000,"Warner Bros.","PG-13","Drama",2.62111111111111,2000,"Warner Bros.",180,"Jun-29"
"269",2003-11-26,"The Haunted Mansion",9e+07,75817994,155750628,"Walt Disney","PG","Adventure",1.73056253333333,2000,"Walt Disney",330,"Nov-26"
"270",2000-08-04,"Hollow Man",9e+07,73209340,191200000,"Sony Pictures","R","Horror",2.12444444444444,2000,"Sony Pictures",217,"Aug-4"
"271",2013-08-07,"Percy Jackson: Sea of Monsters",9e+07,68559554,200859554,"20th Century Fox","PG","Adventure",2.23177282222222,2010,"20th Century Fox",219,"Aug-7"
"272",2001-11-21,"Spy Game",9e+07,62362560,143049560,"Universal","R","Action",1.58943955555556,2000,"Universal",325,"Nov-21"
"273",1997-04-04,"The Saint",9e+07,61363304,169400000,"Paramount Pictures","PG-13","Action",1.88222222222222,1990,"Paramount Pictures",94,"Apr-4"
"274",2000-03-10,"Mission to Mars",9e+07,60874615,1.06e+08,"Walt Disney","PG","Adventure",1.17777777777778,2000,"Walt Disney",70,"Mar-10"
"275",1999-12-17,"Bicentennial Man",9e+07,58220776,87420776,"Walt Disney","PG","Drama",0.971341955555556,1990,"Walt Disney",351,"Dec-17"
"276",2018-03-16,"Tomb Raider",9e+07,57421715,272648985,"Warner Bros.","PG-13","Action",3.02943316666667,2010,"Warner Bros.",75,"Mar-16"
"277",2004-07-07,"King Arthur",9e+07,51877963,203877963,"Walt Disney","PG-13","Adventure",2.2653107,2000,"Walt Disney",189,"Jul-7"
"278",1997-04-25,"Volcano",9e+07,47546796,120100000,"20th Century Fox","PG-13","Action",1.33444444444444,1990,"20th Century Fox",115,"Apr-25"
"279",2002-07-19,"K-19: The Widowmaker",9e+07,35168966,65716126,"Paramount Pictures","PG-13","Action",0.730179177777778,2000,"Paramount Pictures",200,"Jul-19"
"280",2017-04-21,"The Promise",9e+07,8224288,10551417,"Open Road","PG-13","Drama",0.117237966666667,2010,"Other",111,"Apr-21"
"281",1996-05-10,"Twister",8.8e+07,241688385,495700000,"Warner Bros.","PG-13","Action",5.63295454545455,1990,"Warner Bros.",131,"May-10"
"282",2005-06-03,"Cinderella Man",8.8e+07,61649911,105021488,"Universal","PG-13","Drama",1.193426,2000,"Universal",154,"Jun-3"
"283",2018-09-14,"The Predator",8.8e+07,50787159,127987159,"20th Century Fox","R","Action",1.45439953409091,2010,"20th Century Fox",257,"Sep-14"
"284",2005-07-08,"Fantastic Four",87500000,154696080,333132750,"20th Century Fox","PG-13","Action",3.80723142857143,2000,"20th Century Fox",189,"Jul-8"
"285",2001-02-09,"Hannibal",8.7e+07,165092266,350100280,"MGM","R","Horror",4.02414114942529,2000,"Other",40,"Feb-9"
"286",2003-07-25,"Seabiscuit",8.6e+07,120277854,148715342,"Universal","PG-13","Drama",1.7292481627907,2000,"Universal",206,"Jul-25"
"287",2000-12-22,"Cast Away",8.5e+07,233632142,427230516,"20th Century Fox","PG-13","Drama",5.02624136470588,2000,"20th Century Fox",357,"Dec-22"
"288",2006-11-17,"Happy Feet",8.5e+07,198000317,385000317,"Warner Bros.","PG","Adventure",4.52941549411765,2000,"Warner Bros.",321,"Nov-17"
"289",1997-07-25,"Air Force One",8.5e+07,172956409,315268353,"Sony Pictures","R","Action",3.70903944705882,1990,"Sony Pictures",206,"Jul-25"
"290",2009-04-03,"Fast & Furious",8.5e+07,155064265,363064265,"Universal","PG-13","Action",4.27134429411765,2000,"Universal",93,"Apr-3"
"291",2008-03-14,"Horton Hears a Who",8.5e+07,154529439,299477886,"20th Century Fox","G","Adventure",3.52326924705882,2000,"20th Century Fox",74,"Mar-14"
"292",2014-03-21,"Divergent",8.5e+07,150947895,276014965,"Lionsgate","PG-13","Adventure",3.24723488235294,2010,"Lionsgate",80,"Mar-21"
"293",2012-09-28,"Hotel Transylvania",8.5e+07,148313048,378505812,"Sony Pictures","PG","Adventure",4.45300955294118,2010,"Sony Pictures",272,"Sep-28"
"294",2007-07-20,"I Now Pronounce You Chuck and Larry",8.5e+07,119725280,185708462,"Universal","PG-13","Comedy",2.18480543529412,2000,"Universal",201,"Jul-20"
"295",2007-06-08,"Ocean's Thirteen",8.5e+07,117144465,311744465,"Warner Bros.","PG-13","Adventure",3.66758194117647,2000,"Warner Bros.",159,"Jun-8"
"296",1998-11-20,"Enemy of the State",8.5e+07,111549836,250649836,"Walt Disney","R","Action",2.9488216,1990,"Walt Disney",324,"Nov-20"
"297",2006-09-29,"Open Season",8.5e+07,85105259,191932158,"Sony Pictures","PG","Adventure",2.25802538823529,2000,"Sony Pictures",272,"Sep-29"
"298",2011-11-04,"Tower Heist",8.5e+07,78046570,150422946,"Universal","PG-13","Comedy",1.76968171764706,2010,"Universal",308,"Nov-4"
"299",2000-11-22,"102 Dalmatians",8.5e+07,66941559,66941559,"Walt Disney","G","Adventure",0.787547752941177,2000,"Walt Disney",327,"Nov-22"
"300",2012-03-30,"Mirror Mirror",8.5e+07,64935167,173613482,"Relativity","PG","Adventure",2.04251155294118,2010,"Other",90,"Mar-30"
"301",2005-12-09,"Memoirs of a Geisha",8.5e+07,57010853,161510853,"Sony Pictures","PG-13","Drama",1.90012768235294,2000,"Sony Pictures",343,"Dec-9"
"302",2001-03-16,"Enemy at the Gates",8.5e+07,51396781,96971293,"Paramount Pictures","R","Drama",1.14083874117647,2000,"Paramount Pictures",75,"Mar-16"
"303",1993-06-18,"Last Action Hero",8.5e+07,50016394,137298489,"Sony Pictures","PG-13","Action",1.61527634117647,1990,"Sony Pictures",169,"Jun-18"
"304",2003-09-26,"The Rundown",8.5e+07,47641743,80831893,"Universal","PG-13","Action",0.950963447058824,2000,"Universal",269,"Sep-26"
"305",2011-11-23,"Arthur Christmas",8.5e+07,46462469,149717124,"Sony Pictures","PG","Adventure",1.76137792941176,2010,"Sony Pictures",327,"Nov-23"
"306",2017-01-20,"xXx: Return of Xander Cage",8.5e+07,44898413,345044476,"Paramount Pictures","PG-13","Action",4.05934677647059,2010,"Paramount Pictures",20,"Jan-20"
"307",1998-11-13,"Meet Joe Black",8.5e+07,44650003,44650003,"Universal","PG-13","Drama",0.525294152941176,1990,"Universal",317,"Nov-13"
"308",2002-02-08,"Collateral Damage",8.5e+07,40048332,78353508,"Warner Bros.","R","Action",0.921805976470588,2000,"Warner Bros.",39,"Feb-8"
